fecha,temp_media,hum_media,rad_media,pres_media,precip_total,viento_media,n_registros
2022-06-28,25.06,52.06,12.25,1006.14,37.96,6.18,24
2022-06-29,23.93,52.44,11.09,1004.24,38.5,6.14,24
2022-06-30,25.52,51.68,11.43,1007.21,39.1,6.03,24
2022-07-01,24.72,55.09,7.83,1002.52,39.68,6.42,24
2022-07-02,25.1,51.3,10.29,1007.48,36.81,6.44,24
2022-07-03,24.75,54.56,10.98,1003.91,37.39,6.22,24
2022-07-04,25.98,54.67,11.43,1008.54,2.0,6.46,24
2022-07-05,24.66,52.34,9.11,1008.29,2.15,6.32,24
2022-07-06,24.45,51.77,12.57,1010.35,2.3,6.34,24
2022-07-07,23.94,52.68,9.58,1008.3,1.79,6.29,24
2022-07-08,23.99,52.06,12.81,1007.38,1.99,6.11,24
2022-07-09,26.07,51.73,12.17,1007.43,2.24,6.56,24
2022-07-10,24.82,53.43,8.71,1010.3,2.08,6.12,24
2022-07-11,25.78,50.78,11.19,1009.0,3.28,6.3,24
2022-07-12,25.04,53.1,10.48,1007.41,3.45,6.58,24
2022-07-13,25.73,50.71,10.12,1007.63,3.55,6.13,24
2022-07-14,25.26,51.69,12.66,1005.44,3.55,6.09,24
2022-07-15,24.91,52.35,7.14,1008.66,3.7,6.43,24
2022-07-16,23.9,50.22,9.41,1005.29,3.69,6.09,24
2022-07-17,23.73,52.71,8.81,1009.48,3.57,6.39,24
2022-07-18,24.38,52.33,12.33,1008.4,0.48,6.36,24
2022-07-19,24.6,49.92,11.19,1011.95,0.5,6.28,24
2022-07-20,25.86,50.04,11.99,1006.1,0.35,5.92,24
2022-07-21,25.98,54.57,10.78,1007.98,0.79,6.22,24
2022-07-22,24.26,51.03,11.93,1010.96,0.43,5.93,24
2022-07-23,23.65,51.15,9.69,1010.05,0.58,6.18,24
2022-07-24,25.64,53.87,9.62,1006.69,0.41,5.98,24
2022-07-25,25.22,37.49,8.86,1008.54,0.55,6.94,24
2022-07-26,25.2,39.18,7.8,1007.91,0.59,6.81,24
2022-07-27,24.12,37.97,8.49,1008.33,0.4,7.18,24
2022-07-28,24.73,38.25,13.04,1006.87,0.31,7.11,24
2022-07-29,24.26,39.14,10.84,1007.78,0.47,7.22,24
2022-07-30,23.91,39.27,10.21,1005.28,0.28,6.71,24
2022-07-31,23.92,36.92,13.77,1007.99,0.3,7.32,24
2022-08-01,25.41,40.26,11.59,1008.4,0.33,6.72,24
2022-08-02,25.51,37.3,10.45,1007.34,0.47,7.12,24
2022-08-03,25.46,37.9,9.45,1005.08,0.44,7.05,24
2022-08-04,24.75,38.3,11.65,1009.25,0.24,6.92,24
2022-08-05,25.52,37.88,14.94,1008.16,0.46,6.83,24
2022-08-06,24.1,38.03,8.67,1006.55,0.86,7.08,24
2022-08-07,25.01,37.59,11.9,1007.14,0.7,6.9,24
2022-08-08,24.37,38.78,13.38,1005.32,0.41,6.87,24
2022-08-09,25.93,38.24,8.76,1005.74,0.69,7.01,24
2022-08-10,25.23,39.24,10.78,1006.6,0.58,6.87,24
2022-08-11,24.17,39.19,11.17,1009.59,0.59,6.61,24
2022-08-12,24.29,36.37,11.71,1006.51,0.32,6.96,24
2022-08-13,25.91,38.06,8.2,1008.37,0.43,6.96,24
2022-08-14,24.41,38.77,11.84,1006.67,0.39,7.28,24
2022-08-15,25.4,40.24,11.51,1007.84,0.64,6.68,24
2022-08-16,25.99,38.89,9.24,1007.09,0.34,6.99,24
2022-08-17,25.25,38.17,11.31,1008.7,0.49,6.86,24
2022-08-18,24.08,40.06,12.75,1006.64,0.54,6.73,24
2022-08-19,25.14,38.59,13.17,1004.8,0.49,7.09,24
2022-08-20,25.43,38.23,9.7,1005.03,0.47,7.02,24
2022-08-21,25.18,39.13,11.42,1006.37,0.73,6.69,24
2022-08-22,24.38,36.62,9.82,1005.51,0.62,6.73,24
2022-08-23,24.31,38.23,13.1,1008.01,0.51,6.69,24
2022-08-24,25.59,38.69,8.86,1006.51,0.59,7.26,24
2022-08-25,25.0,35.81,10.88,1011.02,0.24,6.92,24
2022-08-26,25.66,35.66,7.82,1004.32,0.44,7.07,24
2022-08-27,25.69,36.72,9.97,1007.26,0.31,6.79,24
2022-08-28,25.66,37.49,8.71,1005.29,0.64,7.33,24
2022-08-29,24.94,30.02,8.68,1006.34,0.42,6.95,24
2022-08-30,26.6,32.32,12.1,1007.15,0.43,7.11,24
2022-08-31,25.31,31.12,13.66,1003.35,0.49,6.96,24
2022-09-01,26.26,32.95,12.88,1007.36,0.41,7.46,24
2022-09-02,26.78,31.49,13.49,1009.87,0.47,7.67,24
2022-09-03,26.56,30.41,6.82,1006.25,0.41,7.3,24
2022-09-04,24.7,32.71,13.12,1007.51,0.47,6.78,24
2022-09-05,25.28,30.62,9.41,1008.74,0.65,7.11,24
2022-09-06,26.09,32.21,11.37,1006.62,0.72,7.3,24
2022-09-07,25.12,32.47,6.87,1006.18,0.79,6.98,24
2022-09-08,24.68,30.76,9.83,1003.51,0.35,7.47,24
2022-09-09,26.04,32.52,11.97,1007.94,0.48,6.77,24
2022-09-10,25.6,30.69,15.33,1006.79,0.32,7.03,24
2022-09-11,26.76,30.5,15.09,1005.19,0.45,6.96,24
2022-09-12,25.46,31.38,13.97,1007.05,0.4,7.36,24
2022-09-13,24.73,30.76,15.54,1006.01,0.47,7.29,24
2022-09-14,26.14,31.53,12.47,1005.95,0.63,7.59,24
2022-09-15,25.92,31.65,11.78,1007.7,0.27,7.59,24
2022-09-16,24.99,30.71,13.96,1004.67,0.57,6.93,24
2022-09-17,24.65,31.97,12.53,1008.64,0.35,7.33,24
2022-09-18,27.0,30.08,12.1,1004.43,0.29,6.9,24
2022-09-19,26.32,32.1,13.69,1005.83,0.38,7.27,24
2022-09-20,26.72,30.14,15.21,1009.72,0.34,7.47,24
2022-09-21,26.0,32.18,14.93,1008.61,0.42,7.63,24
2022-09-22,25.88,31.79,13.53,1006.97,0.39,7.18,24
2022-09-23,26.03,32.6,13.19,1005.23,0.34,7.3,24
2022-09-24,26.0,31.54,13.51,1005.91,0.36,7.45,24
2022-09-25,25.72,31.29,12.48,1006.9,0.4,6.84,24
2022-09-26,25.89,35.85,16.07,1006.77,0.45,8.99,24
2022-09-27,26.22,37.84,12.59,1006.59,0.57,9.3,24
2022-09-28,27.06,36.31,12.55,1006.65,0.43,8.44,24
2022-09-29,25.47,37.47,11.95,1006.43,0.39,8.6,24
2022-09-30,26.93,35.59,15.36,1004.46,0.49,8.96,24
2022-10-01,26.88,35.52,12.88,1005.84,0.5,8.81,24
2022-10-02,25.8,36.27,7.62,1008.23,0.33,8.58,24
2022-10-03,26.39,36.49,9.02,1004.54,0.35,8.83,24
2022-10-04,27.16,38.18,10.62,1006.32,0.47,8.61,24
2022-10-05,26.4,35.07,9.71,1005.33,0.27,8.58,24
2022-10-06,26.57,38.36,9.41,1006.88,0.63,9.23,24
2022-10-07,26.69,37.35,14.59,1005.94,0.59,8.67,24
2022-10-08,27.5,38.1,16.59,1008.96,0.4,9.01,24
2022-10-09,26.25,34.98,9.06,1007.52,0.4,8.69,24
2022-10-10,25.39,37.44,11.23,1004.7,0.45,8.94,24
2022-10-11,26.85,37.51,16.06,1007.77,0.47,8.79,24
2022-10-12,25.25,34.89,14.91,1005.52,0.63,8.95,24
2022-10-13,25.7,35.22,8.65,1005.98,0.29,9.33,24
2022-10-14,26.97,36.84,14.58,1007.2,0.73,8.84,24
2022-10-15,25.5,35.17,10.27,1006.07,0.61,8.85,24
2022-10-16,27.62,37.85,14.55,1007.97,0.48,8.74,24
2022-10-17,26.29,35.11,12.87,1005.38,0.81,8.67,24
2022-10-18,26.93,36.29,14.07,1005.6,1.1,9.12,24
2022-10-19,25.56,37.1,13.52,1005.82,1.18,8.65,24
2022-10-20,26.99,37.28,12.86,1005.81,0.79,9.3,24
2022-10-21,25.56,37.59,12.48,1008.53,1.15,8.71,24
2022-10-22,25.44,36.68,10.61,1007.98,1.26,8.7,24
2022-10-23,25.65,35.84,10.68,1009.61,0.89,9.24,24
2022-10-24,26.02,49.87,17.99,1010.55,0.55,9.03,24
2022-10-25,26.21,49.68,15.53,1005.27,0.61,9.33,24
2022-10-26,26.07,49.59,11.87,1007.05,0.33,8.73,24
2022-10-27,27.64,51.31,16.1,1004.8,0.45,8.89,24
2022-10-28,26.35,51.24,14.39,1005.65,0.64,8.97,24
2022-10-29,26.7,50.36,17.72,1005.86,0.59,9.56,24
2022-10-30,27.58,49.82,15.56,1004.98,0.62,8.82,24
2022-10-31,26.56,48.32,12.4,1005.1,0.54,9.57,24
2022-11-01,27.78,48.37,18.74,1006.56,0.57,9.17,24
2022-11-02,25.91,51.09,17.14,1005.05,0.39,9.46,24
2022-11-03,27.59,47.99,17.96,1008.26,0.36,9.22,24
2022-11-04,25.77,49.64,17.09,1005.66,0.32,8.69,24
2022-11-05,27.85,51.88,16.95,1011.52,0.66,8.86,24
2022-11-06,26.08,47.47,15.13,1006.27,0.61,8.85,24
2022-11-07,27.64,47.63,16.3,1007.04,0.48,9.47,24
2022-11-08,27.54,46.96,14.88,1004.96,0.2,9.18,24
2022-11-09,27.29,47.54,11.4,1009.75,0.82,8.84,24
2022-11-10,25.95,47.64,15.36,1008.81,0.53,8.68,24
2022-11-11,26.43,48.93,17.89,1007.62,0.86,9.36,24
2022-11-12,26.34,49.93,15.32,1004.98,0.64,8.54,24
2022-11-13,25.71,51.99,14.38,1007.55,0.5,9.04,24
2022-11-14,26.85,48.28,17.43,1005.41,0.66,9.12,24
2022-11-15,27.83,50.48,14.48,1009.61,0.7,9.4,24
2022-11-16,26.73,50.49,19.16,1008.48,0.78,9.48,24
2022-11-17,26.61,48.29,18.45,1007.47,0.94,8.77,24
2022-11-18,26.47,50.07,15.17,1003.25,0.48,9.26,24
2022-11-19,27.69,51.4,13.08,1005.64,0.61,9.11,24
2022-11-20,26.68,51.57,17.69,1008.45,0.82,9.11,24
2022-11-21,26.72,48.8,16.18,1009.15,0.25,9.32,24
2022-11-22,25.8,49.44,14.66,1009.2,0.49,9.07,24
2022-11-23,26.97,48.95,15.67,1004.71,0.42,9.67,24
2022-11-24,25.76,52.91,12.16,1008.08,0.53,8.98,24
2022-11-25,28.08,49.26,14.72,1008.89,0.78,8.84,24
2022-11-26,26.47,52.33,13.81,1004.78,0.35,9.19,24
2022-11-27,26.78,48.79,16.85,1007.33,0.61,8.85,24
2022-11-28,27.55,57.51,7.81,1007.49,5.45,9.42,24
2022-11-29,27.09,58.9,10.99,1006.54,5.45,9.06,24
2022-11-30,27.66,60.0,10.59,1004.18,5.34,9.64,24
2022-12-01,27.06,56.37,6.53,1006.7,5.25,9.2,24
2022-12-02,27.6,60.55,12.72,1006.71,5.25,9.16,24
2022-12-03,27.75,60.45,6.71,1006.94,5.48,8.94,24
2022-12-04,28.23,57.44,9.88,1006.17,5.38,9.16,24
2022-12-05,27.74,59.94,5.16,1006.7,2.67,9.14,24
2022-12-06,29.6,56.36,11.38,1007.31,2.9,9.64,24
2022-12-07,29.25,59.0,11.57,1008.06,2.7,9.92,24
2022-12-08,27.23,57.3,12.89,1007.2,2.78,8.99,24
2022-12-09,29.14,55.22,11.74,1006.71,2.72,8.96,24
2022-12-10,28.86,55.78,0.06,1007.69,2.49,9.7,24
2022-12-11,29.45,55.81,8.35,1004.63,2.83,8.91,24
2022-12-12,27.67,58.41,0.05,1008.57,0.43,9.5,24
2022-12-13,27.77,55.76,4.61,1008.03,0.54,8.96,24
2022-12-14,27.23,57.1,10.63,1008.07,0.37,9.21,24
2022-12-15,28.45,55.84,11.13,1009.18,0.58,8.72,24
2022-12-16,27.85,54.96,11.37,1004.81,0.65,9.33,24
2022-12-17,27.09,59.83,11.39,1004.77,0.46,9.24,24
2022-12-18,27.52,57.18,12.56,1008.56,0.3,9.43,24
2022-12-19,26.94,58.54,1.46,1007.29,12.34,9.58,24
2022-12-20,29.08,56.49,9.4,1007.37,13.2,9.06,24
2022-12-21,28.52,57.09,10.58,1006.49,12.56,9.34,24
2022-12-22,28.66,56.58,13.35,1008.23,13.01,9.68,24
2022-12-23,28.76,56.13,8.38,1008.93,13.07,9.34,24
2022-12-24,29.27,56.62,11.84,1008.11,12.29,9.71,24
2022-12-25,27.66,55.66,11.54,1007.1,13.13,9.71,24
2022-12-26,27.51,79.82,2.24,1003.41,26.26,9.53,24
2022-12-27,28.41,77.81,10.1,1007.83,26.57,9.46,24
2022-12-28,28.26,78.56,13.66,1008.59,27.06,9.51,24
2022-12-29,28.27,81.36,9.08,1007.59,27.68,9.3,24
2022-12-30,29.22,76.16,12.37,1005.33,25.9,9.1,24
2022-12-31,29.19,79.24,13.5,1007.9,26.31,9.2,24
2023-01-01,27.92,76.55,11.7,1008.23,26.5,9.51,24
2023-01-02,29.57,76.46,10.61,1008.54,36.93,9.12,24
2023-01-03,29.6,79.37,9.43,1004.6,38.56,9.76,24
2023-01-04,28.41,80.1,11.44,1005.9,39.45,9.13,24
2023-01-05,29.21,73.56,9.04,1007.3,37.46,9.94,24
2023-01-06,29.78,80.17,12.64,1006.11,38.27,9.67,24
2023-01-07,29.58,74.6,8.9,1004.42,38.1,9.2,24
2023-01-08,29.36,80.77,5.63,1006.89,37.18,9.35,24
2023-01-09,28.25,73.76,12.56,1005.82,62.66,9.02,24
2023-01-10,28.28,77.5,8.24,1005.14,61.64,9.04,24
2023-01-11,28.71,73.54,13.37,1005.13,65.36,9.72,24
2023-01-12,28.43,78.27,13.09,1004.65,62.24,9.35,24
2023-01-13,28.56,76.03,9.44,1007.61,60.81,9.7,24
2023-01-14,27.5,77.19,9.9,1003.58,63.94,9.49,24
2023-01-15,28.96,77.16,13.32,1003.97,63.85,9.42,24
2023-01-16,29.78,73.77,5.0,1004.72,66.86,9.28,24
2023-01-17,29.71,74.82,11.79,1006.16,67.61,9.22,24
2023-01-18,27.38,79.48,9.76,1002.67,65.37,9.03,24
2023-01-19,27.36,76.65,6.14,1003.16,62.88,9.72,24
2023-01-20,28.73,81.38,11.86,1001.74,66.51,9.07,24
2023-01-21,27.62,81.52,12.54,1005.2,66.35,9.12,24
2023-01-22,28.19,76.96,13.51,1003.11,68.35,8.81,24
2023-01-23,28.33,87.32,14.56,1004.41,64.51,9.67,24
2023-01-24,27.64,82.19,12.12,1006.49,61.71,9.71,24
2023-01-25,27.51,81.57,3.75,1004.62,60.45,9.56,24
2023-01-26,28.9,89.39,9.06,1005.51,64.5,9.09,24
2023-01-27,26.8,87.23,10.42,1005.18,60.89,9.51,24
2023-01-28,28.1,85.48,9.59,1006.54,64.31,9.09,24
2023-01-29,27.95,87.79,9.54,1006.1,64.33,9.01,24
2023-01-30,27.3,89.71,13.98,1006.54,27.83,9.15,24
2023-01-31,27.99,83.08,13.11,1007.24,28.37,9.09,24
2023-02-01,28.13,86.28,12.61,1009.31,28.2,9.15,24
2023-02-02,28.64,84.14,10.81,1008.38,26.69,9.19,24
2023-02-03,28.19,81.76,10.8,1005.47,26.41,9.65,24
2023-02-04,26.94,88.3,9.82,1009.03,26.9,9.74,24
2023-02-05,28.76,86.8,11.57,1005.82,28.76,9.55,24
2023-02-06,27.66,81.67,7.56,1009.31,40.7,9.1,24
2023-02-07,26.76,88.25,8.77,1009.02,39.89,9.1,24
2023-02-08,28.88,88.49,11.26,1007.54,39.67,9.41,24
2023-02-09,28.92,87.27,13.08,1007.3,41.69,9.31,24
2023-02-10,27.26,84.11,9.7,1006.81,39.78,9.61,24
2023-02-11,27.09,81.27,6.55,1008.26,41.75,9.68,24
2023-02-12,26.87,88.16,10.67,1006.84,38.57,8.89,24
2023-02-13,28.02,81.13,13.95,1003.66,104.95,10.02,24
2023-02-14,27.17,82.29,4.73,1004.8,105.23,9.61,24
2023-02-15,28.45,84.48,10.59,1002.55,100.86,9.5,24
2023-02-16,28.81,88.21,10.57,1002.41,101.34,9.58,24
2023-02-17,26.77,87.84,4.37,1001.59,103.24,9.11,24
2023-02-18,26.92,83.98,10.86,1002.17,99.98,9.41,24
2023-02-19,29.63,84.71,10.34,1000.67,99.53,9.1,24
2023-02-20,25.33,89.0,14.3,1006.29,82.52,7.85,24
2023-02-21,27.29,92.49,13.89,1008.08,75.56,7.73,24
2023-02-22,25.98,96.41,14.7,1007.35,82.07,7.96,24
2023-02-23,24.93,91.12,15.71,1002.86,77.12,7.47,24
2023-02-24,26.42,91.19,16.18,1006.2,82.25,7.44,24
2023-02-25,26.44,87.65,16.17,1007.52,78.1,7.76,24
2023-02-26,25.89,91.04,16.47,1004.55,82.77,7.83,24
2023-02-27,25.08,90.52,18.61,1004.75,94.43,7.98,24
2023-02-28,25.83,93.7,17.25,1001.3,94.22,7.58,24
2023-03-01,26.28,94.89,13.26,1004.6,98.93,7.84,24
2023-03-02,26.68,96.34,17.91,1002.75,91.86,7.62,24
2023-03-03,26.96,92.59,15.67,1004.7,95.95,7.56,24
2023-03-04,25.36,96.26,15.02,1001.75,98.62,8.06,24
2023-03-05,27.15,87.84,17.09,1004.97,97.44,7.94,24
2023-03-06,25.08,92.41,13.09,1005.6,104.74,7.78,24
2023-03-07,27.54,91.15,13.79,1002.21,109.56,7.3,24
2023-03-08,26.11,90.35,18.93,1001.82,109.41,7.64,24
2023-03-09,26.4,92.55,15.46,1000.55,101.79,7.63,24
2023-03-10,25.53,94.48,13.43,1003.6,104.96,8.04,24
2023-03-11,26.94,94.19,18.29,1003.32,100.76,8.19,24
2023-03-12,25.75,93.43,17.82,1001.26,110.79,7.82,24
2023-03-13,26.91,90.65,14.85,1007.55,53.5,7.39,24
2023-03-14,26.77,96.15,17.45,1005.95,57.97,7.86,24
2023-03-15,27.26,95.47,17.09,1005.24,55.57,7.53,24
2023-03-16,27.51,88.38,12.05,1006.15,53.89,7.69,24
2023-03-17,25.8,90.16,16.74,1008.67,55.72,8.0,24
2023-03-18,27.28,90.83,18.96,1007.58,57.56,7.74,24
2023-03-19,25.2,94.0,13.2,1007.03,53.39,7.99,24
2023-03-20,24.96,91.5,17.44,1006.53,81.14,7.24,24
2023-03-21,25.08,90.04,12.17,1003.74,80.23,7.56,24
2023-03-22,27.06,94.34,16.85,1005.4,81.31,7.65,24
2023-03-23,27.23,96.47,16.4,1005.84,78.41,7.44,24
2023-03-24,26.7,89.75,15.53,1004.66,81.0,7.78,24
2023-03-25,27.2,94.11,13.59,1006.21,77.19,7.34,24
2023-03-26,26.09,91.92,17.55,1004.45,77.74,7.52,24
2023-03-27,25.65,91.6,19.06,1008.0,54.48,7.04,24
2023-03-28,25.49,96.99,15.37,1007.72,55.75,7.09,24
2023-03-29,25.98,88.19,17.03,1002.58,52.87,7.1,24
2023-03-30,25.33,93.37,16.24,1009.22,51.46,7.08,24
2023-03-31,24.91,89.49,13.24,1002.51,53.3,7.09,24
2023-04-01,25.92,96.67,16.48,1006.33,52.18,6.83,24
2023-04-02,24.62,96.02,16.9,1009.03,50.96,6.76,24
2023-04-03,27.08,94.14,14.66,1008.16,28.94,6.65,24
2023-04-04,24.72,92.63,14.35,1006.47,28.86,6.69,24
2023-04-05,25.22,93.5,15.98,1007.06,27.45,6.41,24
2023-04-06,25.02,92.05,16.19,1010.55,27.15,6.71,24
2023-04-07,26.84,93.91,17.1,1005.38,29.28,6.95,24
2023-04-08,26.68,95.69,14.54,1010.32,27.53,6.79,24
2023-04-09,24.67,93.11,17.95,1008.7,29.0,6.71,24
2023-04-10,26.01,94.7,12.87,1005.51,48.93,6.78,24
2023-04-11,26.26,94.71,12.6,1006.54,48.17,6.61,24
2023-04-12,26.8,90.49,16.73,1005.54,51.71,6.5,24
2023-04-13,25.62,91.61,16.1,1008.64,52.69,6.93,24
2023-04-14,25.42,93.32,16.0,1008.39,51.59,6.32,24
2023-04-15,24.98,93.01,16.54,1004.87,48.54,6.84,24
2023-04-16,24.84,92.91,16.96,1006.85,49.25,7.1,24
2023-04-17,26.49,95.54,13.54,1007.19,28.1,7.35,24
2023-04-18,25.62,89.73,14.47,1010.57,28.9,7.08,24
2023-04-19,26.77,87.84,15.82,1006.26,27.28,6.96,24
2023-04-20,25.07,88.43,17.22,1011.36,26.06,6.99,24
2023-04-21,25.03,93.75,14.28,1008.62,27.7,6.59,24
2023-04-22,25.69,97.1,16.78,1006.8,27.18,6.88,24
2023-04-23,26.23,88.01,12.72,1007.54,27.0,6.86,24
2023-04-24,27.99,86.19,16.66,1008.46,5.11,6.38,24
2023-04-25,26.57,82.82,13.96,1007.74,5.3,6.21,24
2023-04-26,27.18,86.2,17.11,1010.04,4.72,6.44,24
2023-04-27,27.88,85.89,14.0,1007.65,5.06,6.2,24
2023-04-28,26.61,89.84,13.86,1006.24,4.77,6.67,24
2023-04-29,28.02,88.86,14.39,1008.96,5.27,5.93,24
2023-04-30,26.29,90.32,12.42,1006.98,5.03,6.56,24
2023-05-01,26.5,86.84,15.54,1008.5,6.31,6.04,24
2023-05-02,26.94,86.85,12.97,1008.08,6.33,5.92,24
2023-05-03,26.56,91.07,17.0,1008.23,6.55,6.01,24
2023-05-04,28.43,87.28,11.04,1012.77,6.2,6.45,24
2023-05-05,26.02,90.96,16.95,1009.81,6.43,6.23,24
2023-05-06,26.05,85.68,14.98,1010.05,6.34,6.18,24
2023-05-07,27.74,85.3,14.8,1006.7,6.36,6.5,24
2023-05-08,27.27,88.54,15.27,1007.89,17.32,6.42,24
2023-05-09,28.7,89.51,14.74,1009.17,17.59,6.0,24
2023-05-10,28.32,91.05,16.8,1007.15,17.7,6.32,24
2023-05-11,26.14,83.01,17.2,1010.42,17.79,6.44,24
2023-05-12,27.81,83.47,13.92,1006.88,16.8,5.93,24
2023-05-13,28.39,86.13,12.15,1008.32,17.54,6.24,24
2023-05-14,28.09,88.43,13.88,1007.82,17.22,6.14,24
2023-05-15,26.86,85.73,12.03,1008.48,25.22,6.21,24
2023-05-16,27.95,83.69,12.66,1007.31,24.75,6.01,24
2023-05-17,26.11,90.32,17.38,1007.89,24.45,6.44,24
2023-05-18,27.37,84.3,15.77,1007.69,25.63,6.59,24
2023-05-19,28.01,86.44,15.12,1006.84,25.21,6.07,24
2023-05-20,27.57,90.67,15.12,1008.92,25.31,6.05,24
2023-05-21,27.76,90.92,13.94,1008.32,25.65,6.22,24
2023-05-22,26.4,81.43,9.9,1008.74,12.04,6.36,24
2023-05-23,26.69,89.01,12.33,1008.13,12.65,6.43,24
2023-05-24,27.32,82.25,11.32,1010.09,12.9,6.04,24
2023-05-25,26.82,86.73,12.26,1008.35,12.43,6.44,24
2023-05-26,28.59,81.99,7.11,1008.07,13.24,6.35,24
2023-05-27,27.87,84.2,8.22,1008.81,12.33,6.16,24
2023-05-28,27.6,83.08,13.11,1011.25,12.48,6.17,24
2023-05-29,25.86,74.25,9.23,1007.04,5.86,5.5,24
2023-05-30,25.28,78.12,11.19,1010.57,6.2,5.74,24
2023-05-31,25.0,78.27,7.66,1006.23,6.39,5.69,24
2023-06-01,26.8,79.26,8.5,1009.42,6.04,6.0,24
2023-06-02,24.78,74.03,10.27,1011.66,6.03,5.83,24
2023-06-03,25.37,73.26,10.49,1010.02,6.56,6.02,24
2023-06-04,24.91,72.28,9.64,1009.26,6.31,5.99,24
2023-06-05,24.7,72.29,10.31,1008.58,0.76,5.86,24
2023-06-06,26.53,71.98,10.27,1009.14,0.69,5.76,24
2023-06-07,26.9,73.43,10.13,1008.74,0.92,5.9,24
2023-06-08,24.53,76.0,7.33,1008.15,0.81,5.67,24
2023-06-09,24.7,77.15,10.89,1008.88,0.71,6.13,24
2023-06-10,24.74,78.1,10.65,1009.63,0.94,5.74,24
2023-06-11,26.27,75.18,13.38,1007.79,0.87,6.03,24
2023-06-12,24.6,74.98,11.89,1008.07,0.97,6.11,24
2023-06-13,25.63,74.81,10.96,1007.02,1.03,5.76,24
2023-06-14,25.93,78.41,11.56,1009.66,0.94,5.89,24
2023-06-15,25.53,74.78,11.41,1010.11,1.0,5.52,24
2023-06-16,24.97,73.2,7.53,1009.44,1.1,6.17,24
2023-06-17,26.0,72.49,7.61,1010.61,0.76,6.04,24
2023-06-18,25.53,74.01,10.28,1009.2,0.9,5.59,24
2023-06-19,24.76,77.94,9.6,1009.52,3.26,6.01,24
2023-06-20,26.51,74.95,11.63,1009.23,2.94,6.15,24
2023-06-21,26.67,78.32,7.62,1008.47,2.98,5.8,24
2023-06-22,24.87,77.8,11.84,1007.89,2.78,5.82,24
2023-06-23,26.29,78.92,11.08,1012.28,2.91,5.81,24
2023-06-24,25.1,79.46,9.58,1007.93,3.0,5.73,24
2023-06-25,24.94,79.42,9.04,1007.64,3.01,5.92,24
2023-06-26,25.86,55.42,9.37,1007.25,36.98,5.69,24
2023-06-27,25.79,51.7,12.23,1006.99,36.74,5.5,24
2023-06-28,23.98,52.99,9.88,1004.54,36.84,5.64,24
2023-06-29,25.08,50.72,12.34,1008.21,36.58,5.59,24
2023-06-30,24.35,53.22,7.87,1006.53,36.67,5.85,24
2023-07-01,25.53,52.11,11.44,1004.69,38.76,5.66,24
2023-07-02,25.71,52.9,11.09,1008.09,39.8,5.82,24
2023-07-03,23.77,50.19,8.74,1009.67,2.16,5.47,24
2023-07-04,25.13,53.91,12.33,1006.46,1.99,5.72,24
2023-07-05,24.49,52.99,12.06,1011.33,1.96,5.13,24
2023-07-06,24.61,54.08,10.61,1009.37,2.1,5.87,24
2023-07-07,25.56,53.53,9.07,1008.27,2.1,5.62,24
2023-07-08,26.06,52.84,6.47,1010.7,2.12,5.67,24
2023-07-09,24.84,53.18,10.75,1008.57,2.18,5.55,24
2023-07-10,24.36,53.89,7.88,1008.21,3.72,5.87,24
2023-07-11,23.65,53.31,14.21,1007.35,3.84,5.31,24
2023-07-12,24.18,55.45,12.22,1008.98,3.85,5.76,24
2023-07-13,24.64,50.04,11.9,1008.91,3.75,5.7,24
2023-07-14,25.88,54.01,10.96,1007.97,3.64,5.28,24
2023-07-15,24.68,53.46,11.17,1006.87,3.43,5.41,24
2023-07-16,24.56,52.33,10.52,1008.24,3.59,5.47,24
2023-07-17,24.66,54.59,6.94,1008.11,0.36,5.42,24
2023-07-18,24.19,52.97,11.1,1006.13,0.29,5.14,24
2023-07-19,25.34,52.79,12.69,1005.9,0.55,5.57,24
2023-07-20,24.87,53.3,8.36,1008.86,0.49,5.38,24
2023-07-21,25.61,54.88,13.42,1003.82,0.6,5.35,24
2023-07-22,23.86,55.0,12.08,1008.45,0.51,5.52,24
2023-07-23,24.12,53.88,12.45,1007.38,0.52,5.48,24
2023-07-24,25.24,40.24,12.86,1010.0,0.64,6.19,24
2023-07-25,25.53,38.46,12.24,1007.26,0.4,5.71,24
2023-07-26,25.39,39.34,11.77,1008.96,0.18,5.91,24
2023-07-27,24.49,38.85,11.63,1007.34,0.46,6.28,24
2023-07-28,25.86,38.36,11.13,1007.96,0.56,5.83,24
2023-07-29,25.67,39.16,13.02,1008.94,0.44,5.8,24
2023-07-30,25.78,37.98,7.17,1007.06,0.5,6.17,24
2023-07-31,24.18,39.16,9.83,1009.39,0.51,6.31,24
2023-08-01,23.6,37.4,9.59,1006.42,0.41,6.04,24
2023-08-02,25.65,38.57,11.2,1008.19,0.45,6.05,24
2023-08-03,25.26,40.1,10.4,1009.22,0.48,5.88,24
2023-08-04,24.74,37.21,11.8,1008.68,0.35,6.2,24
2023-08-05,25.96,39.99,12.19,1010.53,0.51,6.08,24
2023-08-06,24.3,39.3,11.46,1006.44,0.46,5.71,24
2023-08-07,24.64,37.06,14.61,1005.34,0.51,6.1,24
2023-08-08,25.51,38.95,13.01,1006.07,0.57,5.99,24
2023-08-09,25.01,36.83,13.96,1008.7,0.36,6.22,24
2023-08-10,25.37,37.69,13.18,1008.22,0.6,5.77,24
2023-08-11,23.8,37.05,12.74,1007.83,0.72,6.23,24
